Date,A,ADI,AMAT,ATVI,BA,BXP,CAT,CHRW,CNC,CVS,EQIX,F,FDS,FE,FLT,FRC,INTC,INTU,KMX,LKQ,LUV,MRK,MSCI,NOW,PHM,PNC,PWR,SHW,SPGI,STE,SWKS,TFC,TSN,TT,WBA
2015-11-01,41.81999969482422,61.630001068115234,18.770000457763672,37.65999984741211,145.4499969482422,124.98999786376953,72.6500015258789,67.43000030517578,28.875,94.08999633789062,296.5,14.329999923706055,169.52999877929688,31.389999389648438,153.7100067138672,68.86000061035156,34.77000045776367,100.19999694824219,57.29999923706055,29.489999771118164,45.880001068115234,50.582061767578125,70.12000274658203,87.01000213623047,19.479999542236328,95.51000213623047,22.049999237060547,92.02333068847656,96.47000122070312,76.37999725341797,83.0199966430664,38.619998931884766,50.0,45.51590347290039,84.02999877929688
2015-12-01,41.810001373291016,55.31999969482422,18.670000076293945,38.709999084472656,144.58999633789062,127.54000091552734,67.95999908447266,62.02000045776367,32.904998779296875,97.7699966430664,302.3999938964844,14.09000015258789,162.57000732421875,31.729999542236328,142.92999267578125,66.05999755859375,34.45000076293945,96.5,53.970001220703125,29.6299991607666,43.060001373291016,50.40076446533203,72.12999725341797,86.55999755859375,17.81999969482422,95.30999755859375,20.25,86.53333282470703,98.58000183105469,75.33999633789062,76.83000183105469,37.810001373291016,53.33000183105469,42.893714904785156,85.16000366210938
2016-01-01,37.650001525878906,53.86000061035156,17.649999618530273,34.81999969482422,120.12999725341797,116.20999908447266,62.2400016784668,64.7699966430664,31.030000686645508,96.58999633789062,310.57000732421875,11.9399995803833,150.6999969482422,33.060001373291016,122.83999633789062,68.0,31.020000457763672,95.51000213623047,44.18000030517578,27.399999618530273,37.619998931884766,48.34923553466797,68.83999633789062,62.209999084472656,16.760000228881836,86.6500015258789,18.700000762939453,85.22333526611328,85.0199966430664,69.23999786376953,68.91999816894531,32.65999984741211,53.36000061035156,39.930179595947266,79.72000122070312
2016-02-01,37.349998474121094,52.9900016784668,18.8700008392334,31.670000076293945,118.18000030517578,114.13999938964844,67.69999694824219,69.83000183105469,28.479999542236328,97.16999816894531,303.69000244140625,12.510000228881836,150.49000549316406,33.470001220703125,127.69000244140625,61.540000915527344,29.59000015258789,96.63999938964844,46.2599983215332,27.600000381469727,41.95000076293945,47.91030502319336,70.5199966430664,54.9900016784668,17.190000534057617,81.30999755859375,20.290000915527344,90.16666412353516,89.73999786376953,64.31999969482422,66.44999694824219,32.15999984741211,64.75,43.103179931640625,78.94000244140625
2016-03-01,39.849998474121094,59.189998626708984,21.18000030517578,33.84000015258789,126.94000244140625,127.08000183105469,76.54000091552734,74.2300033569336,30.78499984741211,103.7300033569336,330.7099914550781,13.5,151.52999877929688,35.970001220703125,148.75,66.63999938964844,32.349998474121094,104.01000213623047,51.099998474121094,31.93000030517578,44.79999923706055,50.48664093017578,74.08000183105469,61.18000030517578,18.709999084472656,84.56999969482422,22.559999465942383,94.88999938964844,98.9800033569336,71.05000305175781,77.9000015258789,33.27000045776367,66.66000366210938,48.107059478759766,84.23999786376953
2016-04-01,40.91999816894531,56.31999969482422,20.469999313354492,34.470001220703125,134.8000030517578,128.86000061035156,77.72000122070312,70.97000122070312,30.979999542236328,100.5,330.3500061035156,13.5600004196167,150.75,32.59000015258789,154.67999267578125,70.31999969482422,30.280000686645508,100.88999938964844,52.95000076293945,32.04999923706055,44.61000061035156,52.328243255615234,75.94000244140625,71.4800033569336,18.389999389648438,87.77999877929688,23.719999313354492,95.7699966430664,106.8499984741211,70.66999816894531,66.81999969482422,35.380001068115234,65.81999969482422,50.84561538696289,79.27999877929688
2016-05-01,45.88999938964844,58.5,24.420000076293945,39.2599983215332,126.1500015258789,125.62999725341797,72.51000213623047,74.9800033569336,31.174999237060547,96.44999694824219,362.0,13.489999771118164,159.07000732421875,32.810001373291016,148.88999938964844,72.41000366210938,31.59000015258789,106.66000366210938,53.65999984741211,33.06999969482422,42.47999954223633,53.683204650878906,79.79000091552734,71.62999725341797,18.760000228881836,89.73999786376953,24.030000686645508,97.02999877929688,111.80999755859375,69.43000030517578,66.76000213623047,36.369998931884766,63.779998779296875,51.830875396728516,77.4000015258789
2016-06-01,44.36000061035156,56.63999938964844,23.969999313354492,39.630001068115234,129.8699951171875,131.89999389648438,75.80999755859375,74.25,35.685001373291016,95.73999786376953,387.7300109863281,12.569999694824219,161.4199981689453,34.90999984741211,143.1300048828125,69.98999786376953,32.79999923706055,111.61000061035156,49.029998779296875,31.700000762939453,39.209999084472656,54.97137451171875,77.12000274658203,66.4000015258789,19.489999771118164,81.38999938964844,23.1200008392334,97.88999938964844,107.26000213623047,68.75,63.279998779296875,35.61000061035156,66.79000091552734,49.40263748168945,83.2699966430664
2016-07-01,48.11000061035156,63.83000183105469,26.290000915527344,40.15999984741211,133.66000366210938,142.1300048828125,82.76000213623047,69.62000274658203,35.275001525878906,92.72000122070312,372.8699951171875,12.65999984741211,171.9600067138672,34.91999816894531,151.67999267578125,71.66999816894531,34.86000061035156,110.98999786376953,58.2599983215332,34.38999938964844,37.0099983215332,55.97328186035156,86.04000091552734,74.91999816894531,21.18000030517578,82.6500015258789,25.600000381469727,99.91000366210938,122.19999694824219,70.94999694824219,66.0199966430664,36.869998931884766,73.5999984741211,51.40419006347656,79.25
2016-08-01,46.97999954223633,62.560001373291016,29.84000015258789,41.369998931884766,129.4499969482422,140.1300048828125,81.94999694824219,69.41999816894531,34.14500045776367,93.4000015258789,368.6499938964844,12.600000381469727,178.02999877929688,32.72999954223633,164.1999969482422,76.95999908447266,35.88999938964844,111.44999694824219,58.95000076293945,36.09000015258789,36.880001068115234,59.91412353515625,90.12000274658203,72.66999816894531,21.3700008392334,90.0999984741211,25.729999542236328,94.56999969482422,123.54000091552734,70.68000030517578,74.86000061035156,38.5,75.56999969482422,52.746315002441406,80.70999908447266
2016-09-01,47.09000015258789,64.44999694824219,30.149999618530273,44.29999923706055,131.74000549316406,136.2899932861328,88.7699966430664,70.45999908447266,33.47999954223633,88.98999786376953,360.25,12.069999694824219,162.10000610351562,33.08000183105469,173.72999572753906,77.11000061035156,37.75,110.01000213623047,53.349998474121094,35.459999084472656,38.88999938964844,59.5515251159668,83.94000244140625,79.1500015258789,20.040000915527344,90.08999633789062,27.989999771118164,92.22000122070312,126.55999755859375,73.0999984741211,76.13999938964844,37.720001220703125,74.66999816894531,52.707523345947266,80.62000274658203
2016-10-01,43.56999969482422,64.0999984741211,29.079999923706055,43.16999816894531,142.42999267578125,120.4800033569336,83.45999908447266,68.12000274658203,31.239999771118164,84.0999984741211,357.2799987792969,11.739999771118164,154.72000122070312,34.290000915527344,175.3000030517578,74.43000030517578,34.869998931884766,108.73999786376953,49.939998626708984,32.279998779296875,40.04999923706055,56.03053283691406,80.19000244140625,87.91000366210938,18.600000381469727,95.5999984741211,28.75,81.62000274658203,121.8499984741211,66.81999969482422,76.94000244140625,39.20000076293945,70.8499984741211,52.2032585144043,82.7300033569336
2016-11-01,43.97999954223633,74.23999786376953,32.20000076293945,36.61000061035156,150.55999755859375,123.87999725341797,95.55999755859375,74.8499984741211,28.815000534057617,76.88999938964844,338.760009765625,11.960000038146973,160.1699981689453,31.290000915527344,149.33999633789062,81.9000015258789,34.70000076293945,113.68000030517578,57.790000915527344,32.83000183105469,46.61000061035156,58.38740539550781,78.80000305175781,83.1500015258789,18.860000610351562,110.54000091552734,33.720001220703125,89.5566635131836,118.98999786376953,65.61000061035156,76.8499984741211,45.25,56.810001373291016,57.82777404785156,84.7300033569336
2016-12-01,45.560001373291016,72.62000274658203,32.27000045776367,36.11000061035156,155.67999267578125,125.77999877929688,92.73999786376953,73.26000213623047,28.2549991607666,78.91000366210938,357.4100036621094,12.130000114440918,163.42999267578125,30.969999313354492,141.52000427246094,92.13999938964844,36.27000045776367,114.61000061035156,64.38999938964844,30.649999618530273,49.84000015258789,56.17366409301758,78.77999877929688,74.33999633789062,18.3799991607666,116.95999908447266,34.849998474121094,89.58000183105469,107.54000091552734,67.38999938964844,74.66000366210938,47.02000045776367,61.68000030517578,58.21567153930664,82.76000213623047
2017-01-01,48.970001220703125,74.94000244140625,34.25,40.209999084472656,163.4199981689453,130.89999389648438,95.66000366210938,76.05999755859375,31.635000228881836,78.80999755859375,384.9800109863281,12.359999656677246,173.0500030517578,30.31999969482422,147.49000549316406,94.33000183105469,36.81999969482422,118.58000183105469,66.70999908447266,31.90999984741211,52.310001373291016,59.15076446533203,82.75,90.62000274658203,21.510000228881836,120.45999908447266,35.88999938964844,101.2699966430664,120.18000030517578,70.83000183105469,91.73999786376953,46.189998626708984,62.790000915527344,61.559349060058594,81.94000244140625
2017-02-01,51.29999923706055,81.93000030517578,36.220001220703125,45.130001068115234,180.22999572753906,139.02999877929688,96.66000366210938,80.37000274658203,35.25,80.58000183105469,376.07000732421875,12.529999732971191,177.89999389648438,32.43000030517578,170.0,93.83000183105469,36.20000076293945,125.44000244140625,64.54000091552734,31.579999923706055,57.79999923706055,62.85305404663086,94.58999633789062,86.91999816894531,22.049999237060547,127.2300033569336,37.31999969482422,102.84666442871094,129.47000122070312,70.12999725341797,94.80999755859375,48.220001220703125,62.560001373291016,61.56710433959961,86.37999725341797
2017-03-01,52.869998931884766,81.94999694824219,38.900001525878906,49.86000061035156,176.86000061035156,132.41000366210938,92.76000213623047,77.29000091552734,35.630001068115234,78.5,400.3699951171875,11.640000343322754,164.91000366210938,31.81999969482422,151.42999267578125,93.80999755859375,36.06999969482422,115.98999786376953,59.220001220703125,29.270000457763672,53.7599983215332,60.6297721862793,97.19000244140625,87.47000122070312,23.549999237060547,120.23999786376953,37.11000061035156,103.39666748046875,130.74000549316406,69.45999908447266,97.9800033569336,44.70000076293945,61.709999084472656,63.08766555786133,83.05000305175781
2017-04-01,55.04999923706055,76.19999694824219,40.61000061035156,52.25,184.8300018310547,126.5999984741211,102.26000213623047,72.69999694824219,37.20000076293945,82.44000244140625,417.70001220703125,11.470000267028809,163.25999450683594,29.940000534057617,141.13999938964844,92.45999908447266,36.150001525878906,125.20999908447266,58.5,31.239999771118164,56.220001220703125,59.475189208984375,100.31999969482422,94.4800033569336,22.670000076293945,119.75,35.439998626708984,111.55999755859375,134.19000244140625,73.80000305175781,99.73999786376953,43.18000030517578,64.26000213623047,68.85182189941406,86.54000091552734
2017-05-01,60.34000015258789,85.76000213623047,45.880001068115234,58.58000183105469,187.6300048828125,121.31999969482422,105.43000030517578,67.01000213623047,36.314998626708984,76.83000183105469,441.010009765625,11.119999885559082,165.69000244140625,29.239999771118164,144.2899932861328,92.0999984741211,36.11000061035156,140.63999938964844,62.83000183105469,31.489999771118164,60.09000015258789,62.127864837646484,101.7300033569336,104.6500015258789,22.670000076293945,118.69999694824219,30.65999984741211,110.58999633789062,142.80999755859375,77.55999755859375,106.43000030517578,41.650001525878906,57.34000015258789,69.51124572753906,81.0199966430664
2017-06-01,59.310001373291016,77.80000305175781,41.310001373291016,57.56999969482422,197.75,123.0199966430664,107.45999908447266,68.68000030517578,39.939998626708984,80.45999908447266,429.1600036621094,11.1899995803833,166.17999267578125,29.15999984741211,144.2100067138672,100.0999984741211,33.7400016784668,132.80999755859375,63.060001373291016,32.95000076293945,62.13999938964844,61.154579162597656,102.98999786376953,106.0,24.530000686645508,124.87000274658203,32.91999816894531,116.98666381835938,145.99000549316406,81.5,95.94999694824219,45.40999984741211,62.630001068115234,70.8999252319336,78.30999755859375
2017-07-01,59.790000915527344,79.01000213623047,44.310001373291016,61.779998779296875,242.4600067138672,120.91000366210938,113.94999694824219,65.61000061035156,39.709999084472656,79.93000030517578,450.7300109863281,11.220000267028809,167.22000122070312,31.90999984741211,152.05999755859375,100.33000183105469,35.470001220703125,137.2100067138672,66.25,34.560001373291016,55.5099983215332,60.95419692993164,108.94999694824219,110.44999694824219,24.420000076293945,128.8000030517578,33.72999954223633,112.42333221435547,153.58999633789062,81.8499984741211,104.87000274658203,47.31999969482422,63.36000061035156,68.1768798828125,80.66999816894531
2017-08-01,64.72000122070312,83.66999816894531,45.119998931884766,65.55999755859375,239.66000366210938,120.5999984741211,117.48999786376953,70.62999725341797,44.42499923706055,77.33999633789062,468.4100036621094,11.029999732971191,157.17999267578125,32.58000183105469,143.77000427246094,97.05000305175781,35.06999969482422,141.4499969482422,67.1500015258789,34.650001525878906,52.13999938964844,60.935115814208984,114.61000061035156,116.19000244140625,25.81999969482422,125.41000366210938,35.93000030517578,113.08999633789062,154.3300018310547,87.16000366210938,105.36000061035156,46.09000015258789,63.29999923706055,66.24514770507812,81.5
2017-09-01,64.19999694824219,86.16999816894531,52.09000015258789,64.51000213623047,254.2100067138672,122.87999725341797,124.70999908447266,76.0999984741211,48.3849983215332,81.31999969482422,446.29998779296875,11.970000267028809,180.11000061035156,30.829999923706055,154.77000427246094,104.45999908447266,38.08000183105469,142.13999938964844,75.80999755859375,35.9900016784668,55.97999954223633,61.097328186035156,116.9000015258789,117.52999877929688,27.329999923706055,134.77000427246094,37.369998931884766,119.34666442871094,156.30999755859375,88.4000015258789,101.9000015258789,46.939998626708984,70.44999694824219,69.17765808105469,77.22000122070312
2017-10-01,68.02999877929688,91.30000305175781,56.43000030517578,65.48999786376953,257.9800109863281,121.18000030517578,135.8000030517578,78.52999877929688,46.834999084472656,68.52999877929688,463.5,12.270000457763672,189.8699951171875,32.95000076293945,165.27000427246094,97.4000015258789,45.4900016784668,151.02000427246094,75.0999984741211,37.689998626708984,53.86000061035156,52.566795349121094,117.36000061035156,126.37000274658203,30.229999542236328,136.7899932861328,37.72999954223633,131.71665954589844,156.47000122070312,93.33000183105469,113.86000061035156,49.2400016784668,72.91000366210938,68.7354507446289,66.2699966430664
2017-11-01,69.23999786376953,86.11000061035156,52.77000045776367,62.400001525878906,276.79998779296875,125.37999725341797,141.14999389648438,86.6500015258789,51.04499816894531,76.5999984741211,464.489990234375,12.520000457763672,199.8800048828125,34.13999938964844,181.8699951171875,95.54000091552734,44.84000015258789,157.22000122070312,68.91000366210938,39.41999816894531,60.66999816894531,52.738548278808594,128.6999969482422,123.0,34.130001068115234,140.55999755859375,37.900001525878906,133.13999938964844,165.47999572753906,89.95999908447266,104.73999786376953,49.41999816894531,82.25,67.97517395019531,72.76000213623047
2017-12-01,66.97000122070312,89.02999877929688,51.119998931884766,63.31999969482422,294.9100036621094,130.02999877929688,157.5800018310547,89.08999633789062,50.439998626708984,72.5,453.2200012207031,12.489999771118164,192.75999450683594,30.6200008392334,192.42999267578125,86.63999938964844,46.15999984741211,157.77999877929688,64.12999725341797,40.66999816894531,65.44999694824219,53.6927490234375,126.54000091552734,130.38999938964844,33.25,144.2899932861328,39.11000061035156,136.67999267578125,169.39999389648438,87.47000122070312,94.94999694824219,49.720001220703125,81.06999969482422,69.19317626953125,72.62000274658203
2018-01-01,73.43000030517578,91.87999725341797,53.630001068115234,74.12999725341797,354.3699951171875,123.70999908447266,162.77999877929688,91.45999908447266,53.619998931884766,78.69000244140625,455.19000244140625,10.970000267028809,200.69000244140625,32.900001525878906,212.5,89.55000305175781,48.13999938964844,167.89999389648438,71.37000274658203,42.029998779296875,60.79999923706055,56.536258697509766,139.22999572753906,148.8699951171875,31.829999923706055,158.02000427246094,38.4900016784668,139.0366668701172,181.10000610351562,90.91999816894531,97.20999908447266,55.189998626708984,76.11000061035156,73.41349792480469,75.26000213623047
2018-02-01,68.58999633789062,90.1500015258789,57.59000015258789,73.12999725341797,362.2099914550781,118.87000274658203,154.6300048828125,93.36000061035156,50.709999084472656,67.7300033569336,392.1000061035156,10.609999656677246,203.17999267578125,32.33000183105469,199.92999267578125,92.80000305175781,49.290000915527344,166.86000061035156,61.91999816894531,39.47999954223633,57.84000015258789,51.73664093017578,141.52000427246094,161.00999450683594,28.06999969482422,157.66000366210938,34.439998626708984,133.86000061035156,191.8000030517578,91.30000305175781,109.25,54.349998474121094,74.37999725341797,68.89060974121094,68.88999938964844
2018-03-01,66.9000015258789,91.12999725341797,55.61000061035156,67.45999908447266,327.8800048828125,123.22000122070312,147.3800048828125,93.70999908447266,53.435001373291016,62.209999084472656,418.1400146484375,11.079999923706055,199.4199981689453,34.0099983215332,202.5,92.61000061035156,52.08000183105469,173.35000610351562,61.939998626708984,37.95000076293945,57.279998779296875,51.975189208984375,149.47000122070312,165.4499969482422,29.489999771118164,151.24000549316406,34.349998474121094,130.7066650390625,191.05999755859375,93.36000061035156,100.26000213623047,52.040000915527344,73.19000244140625,66.33824920654297,65.47000122070312
2018-04-01,65.73999786376953,87.3499984741211,49.66999816894531,66.3499984741211,333.55999755859375,121.41000366210938,144.36000061035156,92.02999877929688,54.290000915527344,69.83000183105469,420.7900085449219,11.239999771118164,189.11000061035156,34.400001525878906,207.27999877929688,92.87000274658203,51.619998931884766,184.7899932861328,62.5,31.020000457763672,52.83000183105469,56.17366409301758,149.8300018310547,166.13999938964844,30.360000610351562,145.61000061035156,32.5,122.55332946777344,188.60000610351562,94.5199966430664,86.76000213623047,52.79999923706055,70.0999984741211,65.08145904541016,66.44999694824219
2018-05-01,61.91999816894531,97.18000030517578,50.779998779296875,70.91000366210938,352.1600036621094,121.7699966430664,151.91000366210938,87.0,58.58000183105469,63.38999938964844,396.8500061035156,11.550000190734863,201.00999450683594,34.41999816894531,199.35000610351562,99.5999984741211,55.20000076293945,201.60000610351562,68.91999816894531,31.770000457763672,51.08000183105469,56.803436279296875,162.57000732421875,177.61000061035156,30.25,143.41000366210938,36.0099983215332,126.41666412353516,197.5,103.83999633789062,98.61000061035156,52.5,67.47000122070312,67.9131088256836,62.38999938964844
2018-06-01,61.84000015258789,95.91999816894531,46.189998626708984,76.31999969482422,335.510009765625,125.41999816894531,135.6699981689453,83.66000366210938,61.60499954223633,64.3499984741211,429.8900146484375,11.069999694824219,198.10000610351562,35.90999984741211,210.64999389648438,96.79000091552734,49.709999084472656,204.30999755859375,72.87000274658203,31.899999618530273,50.880001068115234,57.91984558105469,165.42999267578125,172.47000122070312,28.75,135.10000610351562,33.400001525878906,135.85667419433594,203.88999938964844,105.01000213623047,96.6500015258789,50.439998626708984,68.8499984741211,69.61209869384766,60.02000045776367
2018-07-01,66.04000091552734,96.13999938964844,48.630001068115234,73.41999816894531,356.29998779296875,125.52999877929688,143.8000030517578,92.2300033569336,65.16500091552734,64.86000061035156,439.2799987792969,10.039999961853027,201.36000061035156,35.43000030517578,217.0,98.86000061035156,48.099998474121094,204.24000549316406,74.68000030517578,33.52000045776367,58.15999984741211,62.85305404663086,166.19000244140625,175.9600067138672,28.489999771118164,144.8300018310547,34.06999969482422,146.91000366210938,200.44000244140625,114.47000122070312,94.58000183105469,50.810001373291016,57.650001525878906,76.423583984375,67.62000274658203
2018-08-01,67.54000091552734,98.8499984741211,43.02000045776367,72.0999984741211,342.7900085449219,130.4499969482422,138.85000610351562,96.08000183105469,73.23999786376953,75.23999786376953,436.1300048828125,9.479999542236328,229.38999938964844,37.380001068115234,213.74000549316406,101.58999633789062,48.43000030517578,219.47000122070312,78.05000305175781,34.52000045776367,61.29999923706055,65.44847106933594,180.25999450683594,196.36000061035156,27.950000762939453,143.5399932861328,34.59000015258789,151.86000061035156,207.0500030517578,114.41999816894531,91.30000305175781,51.65999984741211,62.810001373291016,78.58029174804688,68.55999755859375
2018-09-01,70.54000091552734,92.45999908447266,38.650001525878906,83.19000244140625,371.8999938964844,123.08999633789062,152.49000549316406,97.91999816894531,72.38999938964844,78.72000122070312,432.8900146484375,9.25,223.7100067138672,37.16999816894531,227.83999633789062,96.0,47.290000915527344,227.39999389648438,74.66999816894531,31.670000076293945,62.45000076293945,67.69084167480469,177.41000366210938,195.6300048828125,24.770000457763672,136.19000244140625,33.380001068115234,151.73666381835938,195.38999938964844,114.4000015258789,90.70999908447266,48.540000915527344,59.529998779296875,79.36384582519531,72.9000015258789
2018-10-01,64.79000091552734,83.70999908447266,32.880001068115234,69.05000305175781,354.8599853515625,120.76000213623047,121.31999969482422,89.02999877929688,65.16000366210938,72.38999938964844,378.739990234375,9.550000190734863,223.75999450683594,37.279998779296875,200.02999877929688,90.98999786376953,46.880001068115234,211.0,67.91000366210938,27.270000457763672,49.099998474121094,70.2385482788086,150.3800048828125,181.0399932861328,24.56999969482422,128.49000549316406,31.200000762939453,131.1566619873047,182.32000732421875,109.30999755859375,86.76000213623047,49.15999984741211,59.91999816894531,74.42979431152344,79.7699966430664
2018-11-01,72.3499984741211,91.91999816894531,37.279998779296875,49.880001068115234,346.760009765625,131.1999969482422,135.6699981689453,92.33000183105469,71.125,80.19999694824219,385.2799987792969,9.40999984741211,234.49000549316406,37.83000183105469,193.39999389648438,99.1500015258789,49.310001373291016,214.52999877929688,66.06999969482422,27.84000015258789,54.61000061035156,75.70610809326172,157.08999633789062,185.27000427246094,26.520000457763672,135.77999877929688,35.099998474121094,141.35667419433594,182.86000061035156,119.08000183105469,72.7699966430664,51.099998474121094,58.95000076293945,80.31031799316406,84.66999816894531
2018-12-01,67.45999908447266,85.83000183105469,32.7400016784668,46.56999969482422,322.5,112.55000305175781,127.06999969482422,84.08999633789062,57.650001525878906,65.5199966430664,352.55999755859375,7.650000095367432,200.1300048828125,37.54999923706055,185.72000122070312,86.9000015258789,46.93000030517578,196.85000610351562,62.72999954223633,23.729999542236328,46.47999954223633,72.9103012084961,147.42999267578125,178.0500030517578,25.989999771118164,116.91000366210938,30.100000381469727,131.15333557128906,169.94000244140625,106.8499984741211,67.0199966430664,43.31999969482422,53.400001525878906,70.77579498291016,68.33000183105469
